filename,js_floor,spearman_floor,ssim_floor
cassette_player_0185.npz,0.06207690671470137,0.9390816326530611,0.9862554010152973
cassette_player_0186.npz,0.2151371895127817,0.7086437428471255,0.9064501321517447
cassette_player_0187.npz,0.08628818947204096,0.948877551020408,0.9826995246203997
cassette_player_0188.npz,0.10114107970889238,0.9047959183673469,0.9610966773194816
cassette_player_0189.npz,0.04619313879321396,0.9653061224489794,0.994735578600956
cassette_player_0190.npz,0.058978984061725914,0.9198979591836735,0.9888079109616604
cassette_player_0191.npz,0.08670271943628535,0.9366326530612243,0.9803694026757622
cassette_player_0192.npz,0.11622492438676812,0.8726530612244896,0.9648157469522123
cassette_player_0193.npz,0.058401876248998036,0.9334693877551019,0.9908589932601661
cassette_player_0194.npz,0.10428575358807765,0.8364285714285713,0.9691840318519159
cassette_player_0195.npz,0.11193410965847017,0.8998979591836734,0.9678497739475883
cassette_player_0196.npz,0.11337042038798309,0.9101020408163265,0.9668645806578576
